流水號;授課對象;課號;班次;課程名稱查看課程大綱，請點選課程名稱;簡介影片;學分;課程識別碼;全/半年;必/選修;授課教師;加選方式;時間教室;總人數;選課限制條件;備註;課程網頁;本學期我預計要選的課程
96226;;TA10320005;32;禪與人生;;2.0;TA0HUG223;半年;;黃敬家;3;五6,7(本部 樸301);2;本校修課人數上限：2人;臺師大校際課程。臺大通識課程，A4：哲學與道德思考領域。;;
96227;;TA10310249;38;西班牙語（一）;;2.0;TA0HUG503;半年;選修;張乃翠;3;三3,4(本部 正303);2;本校修課人數上限：2人;臺師大校際課程。學過三個月以上及母語人士不可選課。;;
96228;;TA10310260;50;博物館探索;;2.0;TA0SUG514;半年;;黃玫瑄;3;三6,7(本部 誠301);5;本校修課人數上限：5人;臺師大校際課程。臺大通識課程，A2：歷史思維領域。;;
96897;;TA10310129;30;體育（高爾夫球）;;1.0;TA20UP026;半年;選修;鍾寶弘;3;一3,4(本部 金牌講堂);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。;;
96898;;TA10310129;31;體育（高爾夫球）;;1.0;TA20UP026;半年;選修;鍾寶弘;3;一6,7(本部 金牌講堂);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。;;
96899;;TA10310130;32;體育（保健氣功）;;1.0;TA20UP037;半年;選修;黃欽永;3;二8,9(本部 武術房一);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。;;
96900;;TA10310134;69;體育（民俗運動）;;1.0;TA20UP050;半年;選修;林建志;3;五1,2(公館 中正堂);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。;;
96901;;TA10310135;38;體育（健康體適能）;;1.0;TA20UP052;半年;選修;卓俊辰;3;四1,2(本部 重量訓練);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。;;
96902;;TA10310135;39;體育（健康體適能）;;1.0;TA20UP052;半年;選修;卓俊辰;3;四3,4(本部 重量訓練);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。;;
96903;;TA10310145;69;體育（游泳初級）;;1.0;TA20UP115;半年;選修;詹俊成;3;三3,4(本部 游泳館一);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。;;
96922;;TA10310145;71;體育（游泳初級）;;1.0;TA20UP115;半年;選修;程紹同;3;五3,4(本部 游泳館一);6;本校修課人數上限：6人;臺師大校際課程。課程性質：學士班。;;
96923;;TA10310146;73;體育（柔道初級）;;1.0;TA20UP117;半年;選修;陳慶鴻;3;三6,7(本部 武術房一);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。;;
96924;;TA10310148;76;體育（太極拳初級）;;1.0;TA20UP121;半年;選修;張耀庭;3;四3,4(公館 中正堂);4;本校修課人數上限：4人;臺師大校際課程。課程性質：學士班。;;
96925;;TA10310148;77;體育（太極拳初級）;;1.0;TA20UP121;半年;選修;張耀庭;3;四6,7(公館 中正堂);4;本校修課人數上限：4人;臺師大校際課程。課程性質：學士班。;;
96926;;TA10310150;81;體育（體操遊戲初級）;;1.0;TA20UP132;半年;選修;張琪;3;二3,4(本部 體操房);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。;;
96927;;TA10310151;88;體育（重量訓練初級）;;1.0;TA20UP134;半年;選修;卓俊辰;3;五1,2(本部 重量訓練);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。;;
96928;;TA10310153;90;體育（木球初級）;;1.0;TA20UP136;半年;選修;程紹同;3;四1,2(本部 操場一);6;本校修課人數上限：6人;臺師大校際課程。課程性質：學士班。;;
96799;;TA10310153;91;體育（木球初級）;;1.0;TA20UP136;半年;選修;程紹同;3;五1,2(本部 操場一);6;本校修課人數上限：6人;臺師大校際課程。課程性質：學士班。;;
96322;;TA10510001;24;體育運動與公共關係學;;3.0;TA2EC0075;半年;選修;黃妍榛;3;一10,A,B(本部 體003);2;限碩士班以上,本校修課人數上限：2人;臺師大校際課程。課程性質：碩士班及博士班。本課程英文化程度說明;;
96323;;TA10610004;27;骨骼系統生物力學;;3.0;TA2EC0103;半年;選修;張家豪;3;四7,8,9(公館 體育館三);3;本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。本課程英文化程度說明;;
96324;;TA10610005;36;體適能與運動處方專題研究;;3.0;TA2EC0133;半年;選修;卓俊辰;3;五7,8,9(本部 體001);5;本校修課人數上限：5人;臺師大校際課程。課程性質：碩士班及博士班。本課程英文化程度說明;;
98001;;TA10610127;37;競技運動心理學研究;;3.0;TA2EC0143;半年;選修;季力康;3;四7,8,9(本部 體002);3;本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。本課程英文化程度說明;;
96325;;TA10312017;17;運動管理學研究;;3.0;TA2EM0033;半年;選修;程紹同;3;五7,8,9(本部 體002);6;本校修課人數上限：6人;臺師大校際課程。課程性質：碩士班。本課程英文化程度說明;;
96326;;TA10420012;18;運動社會學研究;;3.0;TA2EM0074;半年;選修;湯添進;3;四7,8,9(本部 體001);3;本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班。本課程英文化程度說明;;
96006;;TA10610120;06;運動倫理與法律;;2.0;TA2EU0046;半年;選修;陳慶鴻;3;二3,4(本部 誠203);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96008;;TA10610006;03;應用運動生物力學;;2.0;TA2EU0210;半年;選修;張家豪;3;二3,4(公館 Ｓ501);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96250;;TA10310369;71;射頻與微波積體電路;;3.0;TAAEC0003;半年;選修;蔡政翰;3;一2,3,4(本部 工401);7;本校修課人數上限：7人;臺師大校際課程。課程性質：學士班及碩士班。本課程英文化程度說明;;
96251;;TA10310370;73;類比積體電路設計;;3.0;TAAEC0008;半年;選修;郭建宏;3;一6,7,8(本部 工511);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班及碩士班。本課程英文化程度說明;;
96252;;TA10510007;78;通訊系統電腦模擬;;3.0;TAAEC9002;半年;選修;黃政吉;3;三9,10,A(本部 工511);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班及碩士班。本課程英文化程度說明;;
96253;;TA10310376;80;工程機率與統計;;3.0;TAAEC9023;半年;選修;黃政吉;3;二9,10,A(本部 工501);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班及碩士班。本課程英文化程度說明;;
96254;;TA10310387;89;電路學（二）;;3.0;TAAEU0017;半年;選修;郭建宏;3;四2,3,4(本部 工501);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96255;;TA10610007;99;嵌入式計算系統設計;;3.0;TAAEU0073;半年;選修;蔣欣翰;3;四3,4,5(本部 工409);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96753;;TA10310397;74;中國繪畫史研究導論;;3.0;TAAHM0002;半年;選修;蔡家丘;3;三7,8,9(系所自排);5;本校修課人數上限：5人;臺師大校際課程。課程性質：碩士班。;;
96754;;TA10410003;75;圖像學;;3.0;TAAHM0020;半年;選修;Candid;3;一7,8,9(系所自排);5;本校修課人數上限：5人;臺師大校際課程。課程性質：碩士班。;;
96755;;TA10310399;76;東方藝術技法與材料應用;;3.0;TAAHM0063;半年;選修;曾肅良;3;一9,10,A(系所自排);5;本校修課人數上限：5人;臺師大校際課程。課程性質：碩士班。;;
96756;;TA10410005;77;中國藝術史傳統文獻研究導論;;3.0;TAAHM0081;半年;選修;林麗江;3;三3,4,5(系所自排);5;本校修課人數上限：5人;臺師大校際課程。課程性質：碩士班。;;
96757;;TA10610008;78;文物鑑定學研究導論;;3.0;TAAHM0092;半年;選修;曾肅良;3;一6,7,8(系所自排);5;本校修課人數上限：5人;臺師大校際課程。課程性質：碩士班。;;
96758;;TA10410006;79;中國繪畫中的圖像與文本專題研究;;3.0;TAAHM0108;半年;選修;林麗江;3;二3,4,5(系所自排);5;本校修課人數上限：5人;臺師大校際課程。課程性質：碩士班。;;
96759;;TA10610009;80;拼裝、蒙太奇與阿凡達效應專題研究;;3.0;TAAHM0158;半年;選修;諾斯邦;3;二7,8,9(系所自排);5;本校修課人數上限：5人;臺師大校際課程。課程性質：碩士班。;;
96782;;TA10610010;81;十九世紀法國藝術與視覺文化;;3.0;TAAHM0159;半年;選修;諾斯邦;3;三7,8,9(系所自排);5;本校修課人數上限：5人;臺師大校際課程。課程性質：碩士班。;;
96866;;TA10310406;82;近代東亞美術史研究;;3.0;TAAHM0216;半年;選修;蔡家丘;3;四7,8,9(系所自排);5;本校修課人數上限：5人;臺師大校際課程。課程性質：碩士班。;;
96751;;TA10610011;53;文化理論與溝通理論;;3.0;TAATC0113;半年;選修;黃瑞祺;3;四3,4,5(本部 美203);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。任課教師:黃瑞祺;;
96752;;TA10610012;02;東方美學與策展研究;;3.0;TAATC8035;半年;選修;黃光男;3;六2,3,4(請洽系所辦);3;本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。;;
98003;;TA10610128;44;行為與觀念藝術;;2.0;TAATU0196;半年;選修;姚瑞中;3;五9,10(本部 美405);1;本校修課人數上限：1人;臺師大校際課程。課程性質：學士班。;;
96867;;TA10310480;01;西方美術史（一）;;2.0;TAATU0305;半年;選修;楊永源;3;二6,7(本部 美101);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96790;;TA10310510;08;財務報表分析;;3.0;TABAU0028;半年;選修;黃嘉威;3;二2,3,4(本部 正102);3;本課有先修科目規定,本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。先修科目：財務管理。;;
96896;;TA10510018;12;創新與創業管理;;3.0;TABAU0057;半年;選修;吳彥濬;3;二7,8,9(本部 誠207);3;本課有先修科目規定,本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。先修科目：企業管理概論。;;
96688;;TA10610013;51;鳥類學;;3.0;TABIC0086;半年;選修;李壽先;3;三7,8,9(公館 Ｓ302);10;本校修課人數上限：10人;臺師大校際課程。課程性質：學士班及碩士班。;;
96708;;TA10310538;55;系統生物學;;3.0;TABIC9024;半年;選修;徐堉峰;3;四7,8,9(公館 Ｓ601);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班及碩士班。;;
96737;;TA10410015;56;Ｒ程式語言與生態演化分析;;3.0;TABIC9035;半年;選修;黃士穎;3;一2,3,4(公館 Ｓ306);15;本校修課人數上限：15人;臺師大校際課程。課程性質：學士班及碩士班。;;
96738;;TA10610014;57;訊息傳遞;;3.0;TABIC9040;半年;選修;林炎壽;3;二2,3,4(公館 Ｓ306);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班及碩士班。;;
96380;;TA10410016;12;現代生理學;;3.0;TABIM0124;半年;選修;吳忠信;3;二2,3,4(公館 Ｅ202);5;限碩士班以上,本校修課人數上限：5人;臺師大校際課程。課程性質：碩士班。;;
96739;;TA10320029;66;種子植物分類學;;3.0;TABIU0021;半年;選修;王震哲;3;五2,3,4(公館 Ｓ601);10;本校修課人數上限：10人;臺師大校際課程。課程性質：學士班。;;
96741;;TA10310555;78;演化論;;3.0;TABIU0086;半年;選修;林思民;3;一7,8,9(公館 Ｅ201);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96742;;TA10610015;76;保育生物學導論;;2.0;TABIU0088;半年;選修;郭奇芊;3;五6,7(公館 Ｓ601);10;本課有先修科目規定,本校修課人數上限：10人;臺師大校際課程。課程性質：學士班。先修科目：普通生物學甲（一）　；　普通生物學甲（二）。;;
96861;;TA10310556;69;比較解剖學;;2.0;TABIU0096;半年;選修;陳世煌;3;四8,9(公館 Ｅ201);10;本校修課人數上限：10人;臺師大校際課程。課程性質：學士班。;;
96862;;TA10410018;83;細胞及分子生物學實驗;;2.0;TABIU0159;半年;選修;李桂楨;3;二6,7,8,9(公館 Ｄ313);2;本課有先修科目規定,本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。先修科目：普通生物學甲（一）　；　普通生物學甲（二）。;;
96863;;TA10310565;59;普通生物學甲（一）;;3.0;TABIU0168;半年;選修;孫智雯;3;四2,3,4(公館 Ｅ201);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96864;;TA10310565;62;普通生物學甲（一）;;3.0;TABIU0168;半年;選修;孫智雯;3;三7,8,9(公館 Ｅ201);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96865;;TA10310569;71;生態與演化研究概論;;2.0;TABIU0175;半年;選修;許鈺鸚;3;四6,7(公館 Ｅ201);10;本課有先修科目規定,本校修課人數上限：10人;臺師大校際課程。課程性質：學士班。先修科目：普通生物學甲（一）　；　普通生物學甲（二）。;;
96080;;TA10310574;97;戶外探索領導研究;;3.0;TACEC0053;半年;選修;謝智謀;3;一A,B,C(本部 童技室);5;本校修課人數上限：5人;臺師大校際課程。課程性質：碩士班及博士班。本課程英文化程度說明;;
96081;;TA10610016;98;道德課程與教學研究;;3.0;TACEC0069;半年;選修;李琪明;3;三6,7,8(系所自排);3;本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。本課程英文化程度說明;;
96049;;TA10310578;93;公民資質理論專題研究;;3.0;TACED0079;半年;選修;王錦雀;3;四6,7,8(系所自排);2;限碩士班以上,本校修課人數上限：2人;臺師大校際課程。課程性質：博士班。本課程英文化程度說明;;
96988;;TA10310579;91;領導專題研究;;3.0;TACED0085;半年;選修;陳永龍;3;三6,7,8(系所自排);2;限碩士班以上,本校修課人數上限：2人;臺師大校際課程。課程性質：博士班。本課程英文化程度說明;;
96977;;TA10610121;96;人權法治教育專題研究;;3.0;TACED0105;半年;選修;陳新民;3;二2,3,4(系所自排);2;限碩士班以上,本校修課人數上限：2人;臺師大校際課程。課程性質：博士班。本課程英文化程度說明;;
96050;;TA10310582;92;童軍教育專題研究;;3.0;TACED0115;半年;選修;蔡居澤;3;三A,B,C(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：博士班。本課程英文化程度說明;;
96082;;TA10610018;00;休閒教育研究;;3.0;TACEM0012;半年;選修;吳崇旗;3;三6,7,8(系所自排);2;本校修課人數上限：2人;臺師大校際課程。課程性質：碩士班。本課程英文化程度說明;;
96083;;TA10610019;02;公民資質理論研究;;3.0;TACEM0129;半年;選修;王錦雀;3;二B,C,D(系所自排);2;本校修課人數上限：2人;臺師大校際課程。課程性質：碩士班。本課程英文化程度說明;;
96084;;TA10310586;07;法治教育研究;;3.0;TACEM0136;半年;選修;劉恆妏;3;四2,3,4(系所自排);3;本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班。本課程英文化程度說明;;
96085;;TA10310588;09;活動領導研究;;3.0;TACEM0169;半年;選修;謝智謀;3;一6,7,8(本部 童技室);5;本校修課人數上限：5人;臺師大校際課程。課程性質：碩士班。本課程英文化程度說明;;
96989;;TA10310589;03;戶外教育研究;;3.0;TACEM0170;半年;選修;陳永龍;3;四8,9,10(系所自排);2;本校修課人數上限：2人;臺師大校際課程。課程性質：碩士班。本課程英文化程度說明;;
96086;;TA10310594;06;學生事務研究;;3.0;TACEM0180;半年;選修;劉若蘭;3;三9,10,A(系所自排);2;本校修課人數上限：2人;臺師大校際課程。課程性質：碩士班。本課程英文化程度說明;;
96993;;TA10310595;14;政治學;;2.0;TACEU0003;半年;選修;曾冠球;3;三6,7(本部 誠101);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。限外系 限 公領系 不可修 限外系學生修。本課程英文化程度說明;;
96152;;TA10310598;20;中華民國憲法;;2.0;TACEU0007;半年;選修;劉恆妏;3;三6,7(本部 誠401);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96153;;TA10310598;26;中華民國憲法;;2.0;TACEU0007;半年;選修;劉恆妏;3;三8,9(本部 誠401);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96154;;TA10310599;37;倫理學;;2.0;TACEU0017;半年;選修;李琪明;3;二6,7(本部 誠402);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96155;;TA10310599;40;倫理學;;2.0;TACEU0017;半年;選修;李琪明;3;二8,9(本部 誠402);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96156;;TA10310601;28;政黨與選舉;;2.0;TACEU0031;半年;選修;黃信豪;3;四3,4(本部 正206);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96994;;TA10520034;60;公共政策;;2.0;TACEU0034;半年;選修;曾冠球;3;三8,9(本部 誠305);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96173;;TA10310608;29;經濟統計概論;;3.0;TACEU0320;半年;選修;朱文增;3;五6,7,8(本部 誠401);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96174;;TA10310609;31;民法（二）;;2.0;TACEU0333;半年;選修;林安邦;3;二3,4(本部 教201演講);10;本校修課人數上限：10人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96175;;TA10310612;21;領導概論;;2.0;TACEU0370;半年;選修;吳崇旗;3;四3,4(本部 綜210展覽);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96176;;TA10310612;27;領導概論;;2.0;TACEU0370;半年;選修;吳崇旗;3;四6,7(本部 綜210展覽);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96177;;TA10310613;62;社會學習領域概論;;2.0;TACEU0371;半年;選修;王錦雀;3;四3,4(本部 正105);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96178;;TA10520040;48;服務學習活動設計與實施;;2.0;TACEU0380;半年;選修;劉若蘭;3;二3,4(本部 誠大樓公);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96179;;TA10310617;49;休閒教育;;2.0;TACEU0382;半年;選修;吳崇旗;3;二8,9(本部 誠102);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96180;;TA10310618;50;戶外探索設計與實施;;2.0;TACEU0383;半年;選修;陳永龍;3;四1,2(本部 誠大樓公);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96201;;TA10610020;52;現代財經專題;;2.0;TACEU0400;半年;選修;楊智元;3;一9,10(本部 正105);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96202;;TA10310623;33;會計學;;3.0;TACEU0439;半年;選修;卓瑞蘋;3;五3,4,5(本部 誠401);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96203;;TA10610021;53;學生事務規劃與實施;;2.0;TACEU0461;半年;選修;黃素微;3;二A,B(本部 誠109);2;本校修課人數上限：2人;臺師大校際課程。課程性質：學士班。限大三修本課程英文化程度說明;;
96204;;TA10310626;35;綜合活動學習領域教學與評量;;2.0;TACEU0472;半年;選修;蔡居澤;3;三6,7(本部 誠大樓公);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。本課程英文化程度說明;;
96934;;TA10420067;10;經學史研討;;3.0;TACHC0006;半年;選修;許華峰;3;四2,3,4(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤602教室;;
96935;;TA10320033;11;中國文學史專題討論;;3.0;TACHC0008;半年;選修;王基倫;3;一7,8,9(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤602教室;;
96936;;TA10320036;12;兩漢諸子研討;;3.0;TACHC0031;半年;選修;陳麗桂;3;四7,8,9(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤602教室;;
96937;;TA10420069;13;古文法研討;;3.0;TACHC0041;半年;選修;楊如雪;3;五2,3,4(系所自排);3;本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤602教室;;
96938;;TA10410022;14;漢魏六朝詩研討;;3.0;TACHC0062;半年;選修;朱曉海;3;二8,9,10(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤603教室;;
96948;;TA10410024;15;寓言專題研究;;3.0;TACHC0101;半年;選修;顏瑞芳;3;五2,3,4(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤603教室;;
96009;;TA10320043;16;清代戲曲專題;;3.0;TACHC0103;半年;選修;陳芳;3;一2,3,4(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤604教室;;
96035;;TA10320044;17;作文教學研究;;2.0;TACHC0110;半年;選修;張春榮;3;一7,8(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤604教室;;
96036;;TA10610022;19;民間文學專題研討;;3.0;TACHC0138;半年;選修;蔡孟珍;3;三7,8,9(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤604教室;;
96037;;TA10410028;20;中國古典小說研討;;3.0;TACHC0139;半年;選修;李志宏;3;三7,8,9(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤603教室;;
96038;;TA10310642;21;話本小說研究;;3.0;TACHC0144;半年;選修;林保淳;3;四7,8,9(系所自排);3;本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤603教室;;
96039;;TA10610023;22;道教思想專題研討;;3.0;TACHC0151;半年;選修;鄭燦山;3;三7,8,9(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤602教室;;
96040;;TA10320049;23;歲時禮俗文化專題研究;;3.0;TACHC0152;半年;選修;林素英;3;三7,8,9(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤601教室;;
96041;;TA10310648;24;當代儒學專題研究;;3.0;TACHC0179;半年;選修;劉滄龍;3;二8,9,10(系所自排);3;本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤604教室;;
96042;;TA10310649;25;空間與文學專題研究;;3.0;TACHC0182;半年;選修;范宜如;3;四2,3,4(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤603教室;;
96043;;TA10310652;26;現代詩專題研究;;3.0;TACHC7011;半年;選修;陳義芝;3;二2,3,4(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤602教室;;
96065;;TA10320058;27;構詞學理論專題研究;;3.0;TACHC8006;半年;選修;吳瑾瑋;3;三2,3,4(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤601教室;;
96134;;TA10410032;28;經典與詮釋學專題研討;;3.0;TACHC8009;半年;選修;李幸玲;3;三2,3,4(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤603教室;;
96135;;TA10610024;29;兩岸七○後小說專題研究;;3.0;TACHC8014;半年;選修;石曉楓;3;一7,8,9(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤603教室;;
96136;;TA10610025;30;佛教文學專題研究;;3.0;TACHC8016;半年;選修;黃敬家;3;四7,8,9(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班及博士班。上課地點：勤604教室;;
96137;;TA10320059;09;數位內容與應用文字學研討;;3.0;TACHM0004;半年;選修;羅凡晸;3;四7,8,9(系所自排);3;限碩士班以上,本校修課人數上限：3人;臺師大校際課程。課程性質：碩士班。上課地點：勤7樓微型教室;;
96819;;TA10310658;92;訓詁學;;2.0;TACHU0008;半年;選修;黃麗娟;3;二1,2(本部 樸303);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96820;;TA10310658;93;訓詁學;;2.0;TACHU0008;半年;選修;陳廖安;3;三6,7(本部 樸303);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96821;;TA10310658;94;訓詁學;;2.0;TACHU0008;半年;選修;陳廖安;3;三8,9(本部 樸303);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96822;;TA10310659;20;文學概論;;3.0;TACHU0015;半年;選修;范宜如;3;二8,9,10(本部 誠201);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96823;;TA10320061;95;文學批評;;3.0;TACHU0074;半年;選修;陳義芝;3;一8,9,10(本部 正305);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96824;;TA10310662;73;修辭學;;2.0;TACHU0088;半年;選修;王錦慧;3;一6,7(本部 樸306);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96825;;TA10310663;74;曲選及習作;;3.0;TACHU0089;半年;選修;蔡孟珍;3;四8,9,10(本部 樸301);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96949;;TA10310664;75;詞選及習作;;3.0;TACHU0103;半年;選修;許俊雅;3;二8,9,10(本部 樸301);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96957;;TA10310664;76;詞選及習作;;3.0;TACHU0103;半年;選修;王基倫;3;三8,9,10(本部 樸203);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96958;;TA10310665;04;應用文及習作;;2.0;TACHU0125;半年;選修;黃麗娟;3;二3,4(本部 樸205);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96959;;TA10310665;06;應用文及習作;;2.0;TACHU0125;半年;選修;易理玉;3;五3,4(本部 樸301);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96960;;TA10410036;47;閩南語概論;;2.0;TACHU0132;半年;選修;林香薇;3;二6,7(本部 樸205);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96961;;TA10310666;48;語言學概論;;2.0;TACHU0139;半年;選修;吳瑾瑋;3;一3,4(本部 樸204);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96962;;TA10310666;49;語言學概論;;2.0;TACHU0139;半年;選修;王錦慧;3;四8,9(本部 樸203);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96963;;TA10310671;50;武俠小說概論;;3.0;TACHU0161;半年;選修;林保淳;3;二8,9,10(本部 樸205);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96964;;TA10410037;77;文學與編劇;;3.0;TACHU0167;半年;選修;陳芳;3;二2,3,4(本部 樸305);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96965;;TA10410039;51;極短篇小說;;2.0;TACHU0179;半年;選修;張春榮;3;一9,10(本部 樸305);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96872;;TA10310673;22;國語語音學;;2.0;TACHU0186;半年;選修;王錦慧;3;一8,9(本部 樸306);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96010;;TA10310675;78;經典導讀與批判思考;;2.0;TACHU0197;半年;選修;李志宏;3;二3,4(本部 樸304);5;本校修課人數上限：5人;臺師大校際課程。課程性質：學士班。;;
96051;;TA10310676;79;古漢語語法;;2.0;TACHU0199;半年;選修;郭維茹;3;一8,9(本部 樸303);3;本校修課人數上限：3人;臺師大校際課程。課程性質：學士班。;;
